salary_id,employer_name,location_state,location_country,location_latitude,location_longitude,job_title,job_title_category,job_title_rank,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus,stock_value_bonus,comments,submitted_at,total_experience_years_d
2851,30 person startup,CT,US,41.31,-72.92,mobile engineer,Engineering,,10.0,3.0,90000.0,0.0,0.0,,Job title does not match actual job description. Company hasnÛªt updated it since hire. I conciser myself a Software Developer,3/22/2016 3:40,other
2852,yelp,,,,,software engineer,Software,,5.0,2.0,125000.0,0.0,0.0,450000,,3/22/2016 3:40,other
2853,tag,,,,,software developer,Software,,4.0,2.0,36000.0,,,,,3/22/2016 3:44,other
2856,to small to say,,,,,interaction designer,Other,,2.0,2.0,43680.0,,3584.0,na,,3/22/2016 3:47,other
2857,fintech startup,,,,,product manager,Management,,16.0,2.0,120000.0,0.0,8.0,0,,3/22/2016 3:47,overDecade
2859,adobe,,,,,s.s.e.,Other,,3.0,3.0,2000000.0,,,,,3/22/2016 3:47,other
2862,northwestern mutual,WI,US,43.06,-87.96,lead project manager,Management,,13.0,11.0,102000.0,,21000.0,,,3/22/2016 3:50,overDecade
2863,badoo,,,,,mobile web developer,Web,,8.0,3.0,75000.0,,,,,3/22/2016 3:50,other
2866,teradata,,,,,professional services consultant,Other,,2.0,1.0,67750.0,0.0,7500.0,0,,3/22/2016 3:53,other
2868,inria,,FR,46.0,2.0,research engineer,Engineering,,10.0,1.0,32000.0,0.0,0.0,0,,3/22/2016 3:53,other
2872,bbc,,,,,senior software engineer,Software,Senior,6.0,3.0,56880.0,0.0,0.0,0,,3/22/2016 4:04,other
2876,school,,BM,32.33,-64.75,physics teacher,Applied Science,,8.0,0.5,98000.0,0.0,0.0,0,,3/22/2016 4:07,other
2878,supplyhog,TN,US,35.06,-85.25,sr. developer,Software,Senior,6.0,4.0,82000.0,,,,"Only 50% health insurance, so same as ~76k with full health insurance.",3/22/2016 4:09,other
2879,unfccc,,,,,associate information systems officer,Other,,7.0,2.0,90000.0,0.0,0.0,0,Money is in Euro,3/22/2016 4:10,other
2880,nwas,,,,,para,Other,,7.0,5.0,28000.0,0.0,100.0,0,,3/22/2016 4:10,other
2881,spam spa,,IT,42.83,12.83,software developer,Software,,10.0,5.0,35000.0,0.0,0.0,0,,3/22/2016 4:13,other
2885,station ag,,CH,47.0,8.0,web developer,Web,,1.0,1.0,60000.0,,5000.0,,,3/22/2016 4:18,other
2886,technicolor,,FR,46.0,2.0,technical advisor,Other,,8.0,1.0,90000.0,0.0,10.0,0,,3/22/2016 4:20,other
2890,office depot,FL,US,26.37,-80.1,lead systems engineer,Engineering,,25.0,9.0,100000.0,0.0,15000.0,0,,3/22/2016 4:24,overDecade
2893,curtiss-wright,PA,US,40.27,-75.29,lead software development engineer,Software,,2.0,3.0,73000.0,0.0,1000.0,1000,,3/22/2016 4:27,other
2900,bestbuy,MN,US,38.0,-97.0,senior web engineer,Web,Senior,3.0,1.0,110000.0,,27000.0,,,3/22/2016 4:36,other
2901,abc,,IN,20.0,77.0,software developer,Software,,10.0,4.0,400000.0,,,,NIL,3/22/2016 4:36,other
2902,startup,,,,,android developer,Software,,6.0,2.0,110000.0,0.0,0.0,0,,3/22/2016 4:36,other
2903,stripe,,,,,marketing lead,Other,,12.0,2.0,170000.0,30000.0,120000.0,,,3/22/2016 4:36,overDecade
2905,mit loln lab,,,,,associate staff,Other,,5.0,5.0,98000.0,0.0,0.0,0,,3/22/2016 4:39,other
2906,parisian startup,,FR,46.0,2.0,lead developer,Software,,4.0,2.0,51000.0,2500.0,,1000,,3/22/2016 4:40,other
2907,amazon,,,,,sde1,Software,1,1.0,1.0,80000.0,10000.0,,20000,,3/22/2016 4:40,other
2908,western union,NJ,US,38.0,-97.0,senior application architect,Other,Senior,18.0,2.0,130000.0,,20000.0,,,3/22/2016 4:40,overDecade
2909,interactive intelligence,,IN,20.0,77.0,development manager,Management,,8.0,4.0,83500.0,0.0,15000.0,2000,,3/22/2016 4:40,other
2910,aon,,,,,senior team lead,Management,Senior,12.0,3.0,110000.0,,20000.0,,,3/22/2016 4:44,overDecade
2912,multinational mobile sector,,ES,40.0,-4.0,software engineer,Software,,7.0,5.0,30000.0,,1500.0,,EUROS,3/22/2016 4:46,other
2913,local webdev company,,DE,51.0,9.0,fullstack webdeveloper,Web,,20.0,2.0,37600.0,,500.0,,AXAX123,3/22/2016 4:46,overDecade
2914,datastampa,,,,,junior software developer,Software,Junior,1.0,1.0,20000.0,0.0,5.0,0,,3/22/2016 4:47,other
2921,150 person it consulting company,,DE,51.0,9.0,senior consultant,Other,Senior,9.0,5.0,70000.0,0.0,3000.0,0,,3/22/2016 4:56,other
2923,mirantis,,RU,60.0,100.0,"openstack software engineer, t2",Software,2,6.0,1.0,34800.0,0.0,0.0,0,,3/22/2016 4:57,other
2924,healthcare system,MI,US,42.96,-85.65,application development analyst,Data,,5.0,1.0,77000.0,0.0,500.0,0,,3/22/2016 4:58,other
2926,software house,,,,,ios developer,Software,,5.0,0.0,30000.0,0.0,0.0,0,,3/22/2016 4:59,other
2930,goodgame studios,,,,,backend developer,Software,,7.0,3.0,43800.0,0.0,0.0,0,,3/22/2016 5:08,other
2932,amazon,,,,,software development engineer,Software,,2.5,1.0,98000.0,22000.0,,,,3/22/2016 5:10,other
2933,a media company,NY,US,38.0,-97.0,runs numerous departments,Other,,,,210000.0,,50.0,,"Even at these numbers, it isn't worth it.",3/22/2016 5:10,other
2934,independent school system,KY,US,38.0,-97.0,it technician,Other,,5.0,2.0,22000.0,0.0,0.0,0,"Pay is not very sustaining especially in a poverty stricken area, however, it is made up for by the fact that I am also OFF work (with pay) 145 days out of 365. Using that time, I can pursue personal interests, secondary income, and quality family time. I highly recommend school system jobs for young fathers and mothers as they are usually lenient, understanding, and solid places to work.",3/22/2016 5:11,other
2935,of grenoble,,FR,46.0,2.0,postdoc,Other,,4.0,1.0,33700.0,,,,,3/22/2016 5:15,other
2936,celtra,,SI,46.12,14.82,developer,Software,,9.0,1.0,32000.0,0.0,9600.0,/,,3/22/2016 5:13,other
2941,startup,,,,,founder,Management,,11.0,4.0,142200.0,,,,,3/22/2016 5:18,overDecade
2948,globe electric,,,,,"vp, digital",Management,,8.0,5.0,130000.0,,50000.0,,,3/22/2016 5:22,other
2952,hvfcu,,,,,programmer analyst,Data,,5.0,2.0,65000.0,0.0,3.0,0,,3/22/2016 5:24,other
2954,highmark,PA,US,40.35,-79.9,information security,Other,,8.0,2.0,90000.0,5000.0,0.0,0,,3/22/2016 5:24,other
2957,attain,WA,US,47.05,-122.55,consultant,Other,,6.0,3.0,65000.0,3000.0,0.0,0,,3/22/2016 5:26,other
2958,silicus,,,,,tech architect,Other,,14.0,4.0,20000.0,,,,,3/22/2016 5:28,overDecade
2962,grab,,SG,1.37,103.8,sde 1,Software,1,1.0,1.0,70000.0,0.0,10000.0,,Go shop. Negligible annual increment.,3/22/2016 5:32,other
2965,beintoo,,,,,technical account manager,Management,,10.0,1.0,43000.0,,,,,3/22/2016 5:34,other
2967,google,,,,,sr staff program mgr,Other,Senior,15.0,0.0,195500.0,0.0,25.0,100k target,600 GSUs at signing,3/22/2016 5:35,overDecade
2969,salsify,MA,US,42.35,-71.06,senior software engineer,Software,Senior,5.0,1.0,130000.0,0.0,0.0,10000,,3/22/2016 5:36,other
2972,london startup,,,,,lead web developer,Web,,8.0,2.0,58302.0,,0.0,,,3/22/2016 5:42,other
2973,cirrus logic,TX,US,30.26,-97.74,senior verification engineer,Engineering,Senior,15.0,1.0,140000.0,10000.0,15000.0,15000,,3/22/2016 5:42,overDecade
2974,amazon,MA,US,42.35,-71.06,sde ii,Software,2,3.5,3.5,119000.0,,,70000,,3/22/2016 5:43,other
2976,of bristol,,,,,research associate,Other,,6.0,2.0,34500.0,0.0,0.0,0,,3/22/2016 5:44,other
2979,cybercom group,,SE,62.0,15.0,software developer,Software,,5.0,1.0,48000.0,0.0,0.0,0,,3/22/2016 5:44,other
2980,software factory,,AR,-34.0,-64.0,ios software developer,Software,,,3.0,23200.0,0.0,0.0,0,,3/22/2016 5:44,other
2982,google,,,,,staff software engineer,Software,,6.0,4.0,195000.0,25000.0,42000.0,140000,,3/22/2016 5:45,other
2985,bullhorn,,,,,software engineer,Software,,2.0,1.5,55000.0,0.0,8.0,0,,3/22/2016 5:46,other
2986,cisco systems,,,,,systems engineer,Engineering,,26.0,16.0,135000.0,,,,,3/22/2016 5:48,overDecade
2988,here gmbh,,,,,senior ios developer,Software,Senior,9.0,1.0,70560.0,,6000.0,None,,3/22/2016 5:48,other
2992,ullink,,OM,21.0,57.0,software developer,Software,,5.0,0.5,27000.0,3000.0,,0,,3/22/2016 5:54,other
2993,clickbus,,,,,front end,Web,,10.0,1.0,117.0,0.0,0.0,,none,3/22/2016 5:55,other
2995,startup (20 people),TX,US,30.26,-97.74,developer,Software,,5.0,3.0,92000.0,2000.0,0.0,1000,,3/22/2016 6:00,other
2996,manitoba public insurance,,CA,60.0,-95.0,analyst,Data,,6.0,6.0,71174.93,0.0,0.0,0,,3/22/2016 6:02,other
2999,google,,,,,software engineer 4,Software,4,6.0,0.0,150000.0,40000.0,22500.0,60000,,3/22/2016 6:12,other
3001,ibm,NC,US,35.98,-78.91,software engineer,Software,,2.0,2.0,75000.0,3000.0,,,,3/22/2016 6:16,other
3002,altran,,,,,software consultant,Software,,4.0,1.0,25000.0,0.0,300.0,0,,3/22/2016 6:17,other
3003,booking,,,,,ux designer,Other,,7.0,2.0,58000.0,,,,,3/22/2016 6:18,other
3006,startup,NY,US,38.0,-97.0,software engineer,Software,,4.0,1.0,145000.0,0.0,0.0,105000,,3/22/2016 6:22,other
3007,jobteaser,,,,,senior developer,Software,Senior,8.0,3.0,55.0,,,,,3/22/2016 6:23,other
3009,hughes,,,,,software engineer 1,Software,1,2.5,1.0,72000.0,10000.0,3000.0,1500,,3/22/2016 6:24,other
3010,ernst & young,TX,US,32.79,-96.76,senior - risk assurance,Other,Senior,2.5,2.5,75000.0,3000.0,,,,3/22/2016 6:26,other
3011,mid size company,,,,,software developer,Software,,5.0,0.5,130000.0,0.0,0.0,unknown,,3/22/2016 6:28,other
3015,self-employed,,,,,software engineer,Software,,2.0,1.0,150000.0,0.0,0.0,0,,3/22/2016 6:31,other
3016,startup,AZ,US,33.45,-112.06,developer,Software,,1.0,1.0,62000.0,0.0,5000.0,0,,3/22/2016 6:31,other
3017,shutterstock,NY,US,38.0,-97.0,principal software engineer,Software,,10.0,2.0,160000.0,5000.0,10.0,2000 shares,,3/22/2016 6:33,other
3021,definiens ag,,,,,quality assurance engineer,Engineering,,11.0,1.0,55000.0,2000.0,3.0,,Tax is of 42%,3/22/2016 6:36,overDecade
3023,ibm,NC,US,35.98,-78.91,network specialist,Other,,25.0,1.0,117000.0,10000.0,0.0,0,it's not that bad here,3/22/2016 6:44,overDecade
3024,legalwebb uk ltd,,,,,software engineer,Software,,8.0,4.0,18000.0,0.0,0.0,0,I'm a mug.,3/22/2016 6:45,other
3025,mount anthony union hs,VT,US,38.0,-97.0,technology teacher,Other,,20.0,7.0,65000.0,0.0,0.0,0,,3/22/2016 6:47,overDecade
3028,arago,,,,,software engineer,Software,,6.0,2.0,52500.0,,500.0,,,3/22/2016 6:51,other
3029,medium financial firm,OH,US,39.98,-82.98,systems administrator,Management,,5.0,3.0,61000.0,,2000.0,,,3/22/2016 6:53,other
3032,oklahoma,OK,US,38.0,-97.0,programmer analyst,Data,,10.0,4.0,60000.0,0.0,0.0,0,,3/22/2016 6:56,other
3034,facebook,,,,,uie,Other,,7.0,1.5,140000.0,,,,,3/22/2016 6:58,other
3035,big cloud company,,,,,security,Other,,8.0,0.0,262000.0,120000.0,92000.0,0,,3/22/2016 6:59,other
3036,cerner,KS,US,39.1,-94.62,software architect,Software,,8.0,8.0,99000.0,0.0,0.0,0,,3/22/2016 7:02,other
3037,large digital media publisher,,,,,systems administrator,Management,,25.0,10.0,100000.0,0.0,2000.0,0,Health insurance package sub-par for company size. 401K match 3%. 2wks paid vacation. Limited promotion path.,3/22/2016 7:02,overDecade
3039,concepta,,,,,mobile app developer,Software,,7.0,3.0,65000.0,0.0,0.0,0,,3/22/2016 7:05,other
3040,allflex usa,TX,US,32.85,-96.96,sr. net developer,Software,Senior,8.0,0.0,90000.0,10000.0,0.0,0,,3/22/2016 7:08,other
3042,target,,,,,senior software engineer,Software,Senior,5.0,1.5,124000.0,0.0,0.0,"10,000",,3/22/2016 7:13,other
3044,startup,,,,,software engineer,Software,,5.0,0.0,55000.0,0.0,0.0,0,,3/22/2016 7:14,other
3046,20-person startup,,,,,software engineer,Software,,3.0,2.0,105000.0,0.0,0.0,5000,,3/22/2016 7:21,other
3051,mirantis,,,,,software engineer,Software,,10.0,1.0,33600.0,,,,,3/22/2016 7:29,other
3055,american express,FL,US,27.75,-82.64,developer,Software,,0.0,0.5,78500.0,5000.0,,,,3/22/2016 7:37,other
3056,freelance,,,,,freelance ios engineer,Engineering,,6.0,0.5,188000.0,0.0,0.0,0,Some work is remote,3/22/2016 7:44,other
3058,private insurance company,,,,,network engineer,Engineering,,5.0,2.0,120000.0,0.0,2000.0,0,,3/22/2016 7:46,other
3059,code 42,MN,US,44.96,-93.26,associate software engineer,Software,,4.5,2.5,75600.0,,4000.0,,,3/22/2016 7:50,other
3060,orbital atk,VA,US,37.84,-75.47,associate electrical engineer,Engineering,,2.0,1.0,65850.0,0.0,0.0,0,,3/22/2016 7:51,other
3061,deloitte advisory,,,,,consultant,Other,,1.0,1.0,63000.0,10000.0,,,,3/22/2016 7:56,other
3064,code 42,MN,US,44.96,-93.26,senior software engineer,Software,Senior,9.0,4.0,96000.0,0.0,5000.0,0,,3/22/2016 8:01,other
3067,blue trail software,,,,,ios lead developer,Software,,7.0,2.0,43200.0,0.0,3600.0,0,,3/22/2016 8:03,other
3069,motortrak,,,,,php developer,Software,,10.0,3.0,54036.0,0.0,0.0,0,,3/22/2016 8:03,other
3070,cantonal administration,,,,,senior software engineer,Software,Senior,6.0,4.0,117000.0,0.0,0.0,0,,3/22/2016 8:05,other
3071,amazon,WA,US,47.61,-122.33,sysde,Software,,10.0,1.5,120000.0,50000.0,0.0,0,In AWS,3/22/2016 8:05,other
3073,radialpoint,,CA,60.0,-95.0,senior software developer,Software,Senior,,6.0,86400.0,,7000.0,,,3/22/2016 8:10,other
3075,linkedin,,,,,senior software engineer,Software,Senior,3.0,1.0,159000.0,40000.0,15900.0,70000,,3/22/2016 8:13,other
3076,central  of las villas,,CU,21.5,-80.0,senior fullstack developer,Web,Senior,18.0,15.0,240.0,0.0,0.0,0,Annual Base Pay  in USD,3/22/2016 8:15,overDecade
3078,local college,PA,US,39.95,-75.16,web developer,Web,,7.0,0.0,62000.0,0.0,0.0,0,sigh,3/22/2016 8:17,other
3081,docnetwork,MI,US,42.27,-83.73,developer,Software,,5.0,0.0,42000.0,0.0,0.0,0,Horrible Owner,3/22/2016 8:30,other
3082,simplify digital,,PT,39.5,-8.0,software developer,Software,,4.0,2.0,25000.0,0.0,0.0,0,,3/22/2016 8:31,other
3083,yc startup,,,,,software engineer,Software,,10.0,1.0,104000.0,,15600.0,,,3/22/2016 8:34,other
3084,hewlett packard enterprise,,,,,software engineer vii,Software,,36.0,6.0,206000.0,0.0,15000.0,8000,,3/22/2016 8:37,overDecade
3086,hewlett packard enterprise,,RS,44.0,21.0,it engineer,Engineering,,17.0,3.0,31200.0,,,,,3/22/2016 8:40,overDecade
3087,mid-size startup (series b),NY,US,40.71,-73.99,tech lead,Software,,6.0,2.0,170000.0,0.0,0.0,60000 - 170000,"Stock value is between (409A, value of preferred shares)",3/22/2016 8:40,other
3088,lockheed martin,,,,,technologist,Other,,10.0,1.0,65198.7,0.0,0.0,0,,3/22/2016 8:49,other
3089,the boss,,NL,52.5,5.75,developer,Software,,10.0,2.0,36000.0,0.0,,,,3/22/2016 8:50,other
3093,fintech,,,,,head of it,Other,,12.0,1.0,130000.0,0.0,0.0,0.02%,,3/22/2016 9:04,overDecade
3094,laika,OR,US,45.44,-122.52,systems administrator,Management,,,0.0,77000.0,0.0,2000.0,,,3/22/2016 9:04,other
3095,anonymous startup,MA,US,42.35,-71.06,software architect,Software,,20.0,3.0,128000.0,0.0,0.0,0,,3/22/2016 9:04,overDecade
3096,missouri s&t,MO,US,37.94,-91.76,systems administrator,Management,,15.0,10.0,56000.0,0.0,0.0,0,,3/22/2016 9:06,overDecade
3097,customers bank,PA,US,38.0,-97.0,software admin,Management,,9.0,0.25,76000.0,0.0,1000.0,0,,3/22/2016 9:11,other
3098,freelance,BC,CA,60.0,-95.0,contractor,Other,,10.0,2.0,160000.0,,,,,3/22/2016 9:20,other
3099,facebook,,,,,strategic value executive,Management,,10.0,5.0,350000.0,100000.0,750000.0,150000,,3/22/2016 9:21,other
3100,epic,WI,US,43.1,-89.5,integration engineer,Engineering,,7.0,5.0,73000.0,0.0,5000.0,"$3,000 ",,3/22/2016 9:21,other
3101,china airlines,,TW,23.5,121.0,assistant programmer,Other,,1.0,1.0,13000.0,0.0,1500.0,0,,3/22/2016 9:23,other
3102,maine oit,ME,US,44.33,-69.72,computer programmer,Other,,9.0,1.0,40000.0,0.0,2000.0,,,3/22/2016 9:27,other
3104,twilio,CA,US,37.77,-122.41,senior software engineer,Software,Senior,10.0,3.0,135000.0,5000.0,,~80k in Stock Options,"Unlimited PTO, $30 Kindle Stipend, $50.00 cell phone stipend, $30.00 gym stipend, catered lunches/dinners every Mon, Wed, Thu, and every other Fri.",3/22/2016 9:30,other
3105,fds,,,,,team lead,Management,,12.0,3.0,126000.0,0.0,0.0,0,,3/22/2016 9:33,overDecade
3108,us army,VA,US,37.12,-80.55,it specialist,Other,,6.0,6.0,72000.0,0.0,2000.0,,,3/22/2016 9:35,other
3111,microsoft,,,,,user researcher,Other,,5.0,1.0,112000.0,10000.0,,,,3/22/2016 9:41,other
3112,startup,,,,,data scientist,Data,,3.0,1.0,140000.0,0.0,0.0,150000,,3/22/2016 9:43,other
3113,google,,,,,software engineer,Software,,7.0,6.0,141000.0,0.0,21000.0,70000,"Great co-workers, good work life balance, if you want it, in exchange for slower career growth.",3/22/2016 9:46,other
3118,a solar company,,,,,lead embedded controls engineer,Engineering,,5.0,1.0,125000.0,0.0,0.0,?,,3/22/2016 10:03,other
3120,zillow,WA,US,47.61,-122.33,senior software development engineer,Software,Senior,4.0,1.0,140000.0,30000.0,0.0,"50,000",,3/22/2016 10:04,other
3123,altice labs,,PT,39.5,-8.0,software engineer,Software,,5.0,,23000.0,0.0,0.0,0,,3/22/2016 10:15,other
3126,coupang,CA,US,37.44,-122.15,software engineer,Software,,,,125000.0,,,,Other,3/22/2016 10:20,other
3128,scopely,CA,US,33.99,-118.39,people business partner,Other,,3.0,3.0,140000.0,0.0,20000.0,,"I earned this pay/bonus structure as a Sr. Product Manager and then transitioned into a new role, keeping my previous pay/bonus structure.",3/22/2016 10:29,other
3129,google,,,,,software engineer iii,Software,3,4.0,4.0,136000.0,7500.0,20400.0,61320,"Annual stock value is averaged amount of stock per year, times current stock price.
Signing bonus is for relocation.",3/22/2016 10:29,other
3130,canonical,,,,,software engineer,Software,,16.0,5.0,150000.0,0.0,10000.0,0,,3/22/2016 10:30,overDecade
3135,facebook,CA,US,37.45,-122.17,software engineer,Software,,0.0,0.0,105000.0,85000.0,10000.0,40000,,3/22/2016 10:40,other
3137,juniper,,,,,staff engineer,Engineering,,10.0,3.0,140000.0,25000.0,20000.0,8000,,3/22/2016 10:41,other
3138,insurance company,PA,US,39.95,-75.16,senior software developer,Software,Senior,16.0,9.0,97000.0,,,,,3/22/2016 10:41,overDecade
3147,teradyne,,,,,senior software engineer,Software,Senior,30.0,5.0,190000.0,,0.0,25000,Actually I've been there longer than that but I want to be anonymous,3/22/2016 10:53,overDecade
3149,yahoo,,,,,sales implementation associate |||,Other,,10.0,3.0,145000.0,10000.0,10000.0,35000,,3/22/2016 11:00,other
3153,bmw,,,,,senior engineer,Engineering,Senior,,1.0,90000.0,,,,,3/22/2016 11:21,other
3154,bmw,,,,,senior engineer,Engineering,Senior,,1.0,90000.0,,,,,3/22/2016 11:21,other
3155,emarketer,NY,US,38.0,-97.0,vp business development,Management,,10.0,5.0,65000.0,0.0,2500.0,0,,3/22/2016 11:24,other
3158,mid level startup,,,,,member of technical staff,Other,,10.0,3.0,142000.0,10000.0,,,,3/22/2016 11:35,other
3160,trading technologies,IL,US,41.85,-87.65,principal software engineer,Software,,13.0,9.0,159000.0,0.0,0.0,,No career growth opportunities. Useless stock won't cut it.,3/22/2016 11:38,overDecade
3163,amazon,,,,,software dev. mgr.,Software,,7.0,4.0,160000.0,100000.0,0.0,280000,Stock increase is part of total comp adjust,3/22/2016 11:47,other
3164,ion trading,,IT,42.83,12.83,software developer,Software,,0.0,2.0,33600.0,,1120.0,,,3/22/2016 11:53,other
3167,big evil  you have heard of,,,,,sr. java developer,Software,Senior,15.0,5.0,115000.0,0.0,0.0,0,"""Big Evil Corporation You Have Heard Of"" is laying off all of IT as part of an outsourcing agreement with IBM. My development job has been reduced to explaining the application (knowledge transfer) to IBM employees. In India.",3/22/2016 12:03,overDecade
3168,groupon,MD,US,39.3,-76.61,senior software engineer,Software,Senior,10.0,1.0,110000.0,0.0,0.0,0,,3/22/2016 12:05,other
3170,wipro,,,,,project engineer,Engineering,,2.0,2.0,400000.0,0.0,0.0,0,,3/22/2016 12:08,other
3172,ibm,,,,,software engineer,Software,,9.0,7.0,120000.0,2000.0,,8000,,3/22/2016 12:13,other
3181,tom,,,,,tom,Other,,25.0,58.0,250000.0,250478.0,150000.0,0,,3/22/2016 13:14,overDecade
3182,hitfox group,,DE,51.0,9.0,developer,Software,,2.0,1.5,50400.0,0.0,0.0,0,,3/22/2016 13:17,other
3186,lufthansa,,DE,51.0,9.0,it security specialist,Other,,10.0,15.0,65000.0,,5000.0,,,3/22/2016 13:32,other
3189,underarmour connected fitness,TX,US,30.26,-97.74,senior software engineer,Software,Senior,15.0,2.0,130000.0,0.0,15000.0,0,,3/22/2016 13:46,overDecade
3192,deloitte,,NL,52.5,5.75,junior manager,Management,Junior,6.0,0.0,51192.0,1500.0,,,,3/22/2016 13:58,other
3194,microsoft,WA,US,47.61,-122.21,sde ii,Software,2,8.0,1.2,125000.0,15000.0,,,,3/22/2016 14:02,other
3197,intel,,IE,53.0,-8.0,software architect,Software,,10.0,3.0,80000.0,,20000.0,5000,Good work-life balance,3/22/2016 14:26,other
3198,cisco,,IE,53.0,-8.0,software engineer,Software,,4.0,1.0,50000.0,0.0,4000.0,0,,3/22/2016 14:29,other
3199,insidesales,,,,,software engineer,Software,,4.0,1.5,70000.0,0.0,0.0,0,,3/22/2016 14:35,other
3200,counsyl,CA,US,37.65,-122.42,software engineer,Software,,4.0,2.0,110000.0,10000.0,0.0,"$18,000 ",,3/22/2016 14:35,other
3201,intel,,IE,53.0,-8.0,sysadmin,Management,,20.0,4.0,80000.0,,,,,3/22/2016 14:36,overDecade
3202,ibm,NC,US,35.82,-78.65,senior engineer (band 9),Engineering,Senior,15.0,10.0,146000.0,0.0,5000.0,,,3/22/2016 14:47,overDecade
3204,unionized tech nonprofit,MA,US,42.35,-71.06,program manager,Management,,10.0,1.0,59800.0,0.0,0.0,0,,3/22/2016 15:04,other
3205,capita,,,,,technical architect,Other,,25.0,8.0,68000.0,0.0,0.0,0,,3/22/2016 15:04,overDecade
3206,the charlton group,MA,US,42.35,-71.06,sysadmin,Management,,14.0,9.0,85000.0,0.0,3.0,,,3/22/2016 15:10,overDecade
3209,fortune-500,,CA,60.0,-95.0,tech lead,Software,,25.0,5.0,126000.0,10000.0,3000.0,15000,,3/22/2016 15:51,overDecade
3212,gameloft,,,,,gameplay developer,Software,,9.0,3.0,25000.0,0.0,0.0,0,,3/22/2016 16:21,other
3216,sf,,,,,software,Software,,1.0,1.0,100000.0,,,,,3/22/2016 17:01,other
